StoreName,City,Dist,No,NoName,Address
SevenEleven,台中市,龍井區,170783,龍井,台中市龍井區遊園南路210號
SevenEleven,台中市,龍井區,123086,龍田,台中市龍井區田中里臨港東路一段75號
SevenEleven,台中市,龍井區,131250,龍合,台中市龍井區中華路一段36號
SevenEleven,台中市,龍井區,196154,龍竹,台中市龍井區竹坑里沙田路四段316號
SevenEleven,台中市,龍井區,900898,龍津,台中市龍井區三德里中央路二段4號
SevenEleven,台中市,龍井區,165600,龍峰,台中市龍井區向上路六段298號
SevenEleven,台中市,龍井區,891501,龍祥,台中市龍井區沙田路四段636號
SevenEleven,台中市,龍井區,976736,龍新,台中市龍井區新興路18號1樓
SevenEleven,台中市,龍井區,184106,龍億,台中市龍井區沙田路五段143號
SevenEleven,台中市,龍井區,968838,鑫井源,台中市龍井區沙田路六段323號
SevenEleven,台中市,大肚區,110035,一勝,台中市大肚區福山村沙田路一段432-1號
SevenEleven,台中市,大肚區,174545,大肚,台中市大肚區沙田路二段740號
SevenEleven,台中市,大肚區,210971,中蔗,台中市大肚區中蔗路39號
SevenEleven,台中市,大肚區,165862,王田,台中市大肚區沙田路一段386號
SevenEleven,台中市,大肚區,893596,台紙,台中市大肚區沙田路二段645號
SevenEleven,台中市,大肚區,189020,遊園,台中市大肚區遊園路二段146號1樓
SevenEleven,台中市,大肚區,163693,蔗園,台中市大肚區遊園路一段143號
SevenEleven,台中市,大肚區,132068,親旺,台中市大肚區沙田路一段929號
SevenEleven,台中市,大肚區,981196,豐肚,台中市大肚區社腳里沙田路一段916號
SevenEleven,台中市,烏日區,165817,九德,台中市烏日區九德村中華路43.45.47號1樓
SevenEleven,台中市,烏日區,195933,三和,台中市烏日區三榮路一段558號
SevenEleven,台中市,烏日區,182421,中展館,台中市烏日區中山路三段1-1號
SevenEleven,台中市,烏日區,194664,中高站,台中市烏日區站區二路8號2樓
SevenEleven,台中市,烏日區,194653,中高鐵,台中市烏日區站區二路8號2樓
SevenEleven,台中市,烏日區,237297,中捷,台中市烏日區高鐵東一路28號2樓
SevenEleven,台中市,烏日區,187080,元宏,台中市烏日區溪南路一段722號
SevenEleven,台中市,烏日區,179621,太明,台中市烏日區太明路136號
SevenEleven,台中市,烏日區,229838,共和國,台中市烏日區高鐵一路299號1樓
SevenEleven,台中市,烏日區,131962,吉宏,台中市烏日區九德里20鄰中華路593號
SevenEleven,台中市,烏日區,992406,明道一,台中市烏日區中山路一段497號(蠡海大樓)
SevenEleven,台中市,烏日區,143002,明道二,台中市烏日區中山路一段497號地下室1樓
SevenEleven,台中市,烏日區,110736,東園,台中市烏日區溪南路一段375號
SevenEleven,台中市,烏日區,206798,建日,台中市烏日區建國路419號
SevenEleven,台中市,烏日區,120847,烏日,台中市烏日區新興路247號
SevenEleven,台中市,烏日區,189112,喀哩,台中市烏日區溪南路二段380號1樓
SevenEleven,台中市,烏日區,967569,新光德,台中市烏日區信義街162號1樓
SevenEleven,台中市,烏日區,863447,鼎好,台中市烏日區中山路二段289號
SevenEleven,台中市,烏日區,182432,榮田,台中市烏日區三榮路二段199號
SevenEleven,台中市,烏日區,967927,榮泉,台中市烏日區中山路三段1007號
SevenEleven,台中市,霧峰區,198356,山莊,台中市霧峰區中正路650號1樓
SevenEleven,台中市,霧峰區,132758,中投,台中市霧峰區中投西路二段388號
SevenEleven,台中市,霧峰區,131951,四德,台中市霧峰區四德里四德路525之2號
SevenEleven,台中市,霧峰區,154138,吉峰,台中市霧峰區德泰街9號
SevenEleven,台中市,霧峰區,211527,吉泰來,台中市霧峰區中正路583號
SevenEleven,台中市,霧峰區,187312,坑口,台中市霧峰區中正路563號
SevenEleven,台中市,霧峰區,967352,育成,台中市霧峰區樹仁路161-1及161-2號
SevenEleven,台中市,霧峰區,166902,亞大醫,台中市霧峰區福新路222號B1樓
SevenEleven,台中市,霧峰區,967950,亞洲一店,台中市霧峰區柳豐路500號
SevenEleven,台中市,霧峰區,113997,易鴻,台中市霧峰區柳豐路422號1樓
SevenEleven,台中市,霧峰區,228813,阿罩霧,台中市霧峰區中正路815號
SevenEleven,台中市,霧峰區,164995,峰資,台中市霧峰區樹仁路26號
SevenEleven,台中市,霧峰區,210052,康順,台中市霧峰區吉峰路85號
SevenEleven,台中市,霧峰區,182328,康勢,台中市霧峰區豐正路648號
SevenEleven,台中市,霧峰區,182867,曾厝,台中市霧峰區振興街32.36.38號
SevenEleven,台中市,霧峰區,146997,朝科大,台中市霧峰區吉峰東路168號宿舍大樓
SevenEleven,台中市,霧峰區,155304,朝陽大學,台中市霧峰區吉峰東路74號
SevenEleven,台中市,霧峰區,208897,新丁台,台中市霧峰區四德路477-2號477-2-1號
SevenEleven,台中市,霧峰區,967776,新亞大,台中市霧峰區中正路473號475號
SevenEleven,台中市,霧峰區,153630,新峰,台中市霧峰區吉峰路153號
SevenEleven,台中市,霧峰區,208598,新福,台中市霧峰區新厝路481號
SevenEleven,台中市,霧峰區,890483,新霧峰,台中市霧峰區中正路916號
SevenEleven,台中市,霧峰區,158761,萬峰,台中市霧峰區中正路146-20號
SevenEleven,台中市,霧峰區,229115,霧工,台中市霧峰區霧工一路58.60號
SevenEleven,嘉義市,東區,965493,元福,嘉義市東區王田里林森東路288號
SevenEleven,嘉義市,東區,854498,台林,嘉義市東區新生路723號
SevenEleven,嘉義市,東區,187965,立宣,嘉義市東區立仁路120號
SevenEleven,嘉義市,東區,990248,旭豐,嘉義市東區溪興街107號109號1樓
SevenEleven,嘉義市,東區,130154,東嘉院,嘉義市東區忠孝路642號(嘉義基督教醫院門診大樓內)
SevenEleven,嘉義市,東區,941279,軍暉,嘉義市東區軍輝路60號
SevenEleven,嘉義市,東區,192750,湖興,嘉義市東區興安里24鄰興美六路368號1樓
SevenEleven,嘉義市,東區,971580,新大業,嘉義市東區安寮里24鄰吳鳳南路194號
SevenEleven,嘉義市,東區,982454,新嘉家,嘉義市東區宣信里和平路103號1樓
SevenEleven,嘉義市,東區,981624,新嘉院,嘉義市東區忠孝路539號1樓(嘉義基督教醫院住院大樓內)
SevenEleven,嘉義市,東區,149826,新嘉商,嘉義市東區民權路72號1樓
SevenEleven,嘉義市,東區,951070,新嘉基,嘉義市東區頂庄里忠孝路650號(嘉義基督教醫院門診大樓外)
SevenEleven,嘉義市,東區,144186,義東,嘉義市東區東義路85號
SevenEleven,嘉義市,東區,909323,嘉工,嘉義市東區彌陀路240號
SevenEleven,嘉義市,東區,951601,嘉文,嘉義市東區盧厝里文雅街211號
SevenEleven,嘉義市,東區,111533,嘉和,嘉義市東區中山路169號171號173號
SevenEleven,嘉義市,東區,111500,嘉府,嘉義市東區民權路194號196號198號
SevenEleven,嘉義市,東區,180023,嘉林,嘉義市東區林森東路950號
SevenEleven,嘉義市,東區,972125,嘉英,嘉義市東區荖藤里忠孝北街206號
SevenEleven,嘉義市,東區,111751,嘉國,嘉義市東區民族路102號
SevenEleven,嘉義市,東區,112503,嘉雅,嘉義市東區大雅路二段421號1樓
SevenEleven,嘉義市,東區,180780,嘉義大,嘉義市東區學府路300號1樓
SevenEleven,嘉義市,東區,180791,嘉潭,嘉義市東區學府路300號1樓
SevenEleven,嘉義市,東區,116262,精城,嘉義市東區圳頭里林森東路720號
SevenEleven,嘉義市,東區,844882,彌陀,嘉義市東區芳安路1號1F
SevenEleven,嘉義市,東區,914174,蘭潭,嘉義市東區大雅路二段573號575號
SevenEleven,嘉義市,西區,131560,八大,嘉義市西區保福里八德路237號
SevenEleven,嘉義市,西區,195128,大統,嘉義市西區西平里博愛路二段696號1樓
SevenEleven,嘉義市,西區,141512,北社尾,嘉義市西區北湖里北社尾路165號附1
SevenEleven,嘉義市,西區,211240,四圍,嘉義市西區福安里竹圍路190號
SevenEleven,嘉義市,西區,993834,光彩,嘉義市西區民生北路182號184號1樓
SevenEleven,嘉義市,西區,210650,回家,嘉義市西區中山路518號及林森西路580號
SevenEleven,嘉義市,西區,182742,安捷,嘉義市西區保安里保安一路301.303號1樓
SevenEleven,嘉義市,西區,166500,秀泰,嘉義市西區國華里文化路293號1樓及2樓
SevenEleven,嘉義市,西區,941095,保愛,嘉義市西區新厝里捌鄰友愛路711號
SevenEleven,嘉義市,西區,874355,垂楊,嘉義市西區垂楊里仁愛路315號
SevenEleven,嘉義市,西區,144201,秋園,嘉義市西區新民路681號
SevenEleven,嘉義市,西區,141501,香湖,嘉義市西區香湖里文化路8鄰700號
SevenEleven,嘉義市,西區,199935,桃城,嘉義市西區北興街456號
SevenEleven,嘉義市,西區,196202,國華,嘉義市西區國華里國華街283號1樓.2樓
SevenEleven,嘉義市,西區,967318,博元,嘉義市西區博愛路二段572號
SevenEleven,嘉義市,西區,206639,富砡,嘉義市西區劉厝路223號1樓
SevenEleven,嘉義市,西區,932895,湖子內,嘉義市西區湖內里南京路124號
SevenEleven,嘉義市,西區,182926,湖康,嘉義市西區湖內里湖子內路195號1樓
SevenEleven,嘉義市,西區,992819,圓環,嘉義市西區北杏里文化路155之2號1樓
SevenEleven,嘉義市,西區,171188,新車店,嘉義市西區福民里南京路462號1樓
SevenEleven,嘉義市,西區,981107,新港坪,嘉義市西區玉山路203號
SevenEleven,嘉義市,西區,184885,新瑞鴻,嘉義市西區文化里民族路456號458號1樓
SevenEleven,嘉義市,西區,206732,新嘉友,嘉義市西區福全里友愛路222.222-1號
SevenEleven,嘉義市,西區,990374,新嘉勝,嘉義市西區博愛路一段419、421號及北興街148號150號152號
SevenEleven,嘉義市,西區,137797,新嘉醫,嘉義市西區福全里北港路309號
SevenEleven,嘉義市,西區,110426,資砡,嘉義市西區港坪里玉山路422號
SevenEleven,嘉義市,西區,151461,鈺順,嘉義市西區新榮路35巷20號1樓
SevenEleven,嘉義市,西區,185453,嘉上,嘉義市西區車店里上海路147號1樓
SevenEleven,嘉義市,西區,217411,嘉北,嘉義市西區保安里興達路331號
SevenEleven,嘉義市,西區,980034,嘉永,嘉義市西區育英里民生南路129號131號1樓
SevenEleven,嘉義市,西區,238441,嘉西,嘉義市西區大溪里北港路13鄰597號
SevenEleven,嘉義市,西區,165482,嘉坪,嘉義市西區大同路455號1樓
SevenEleven,嘉義市,西區,880154,嘉洋,嘉義市西區民生南路600號
SevenEleven,嘉義市,西區,947679,嘉高,嘉義市西區北港路1062號
SevenEleven,嘉義市,西區,888136,嘉華,嘉義市西區仁愛路415號417號
SevenEleven,嘉義市,西區,209915,嘉愛,嘉義市西區仁愛路212號
SevenEleven,嘉義市,西區,912639,嘉達,嘉義市西區保安里四維路18鄰302號
SevenEleven,嘉義市,西區,934813,嘉榮,嘉義市西區劉厝里自強街34號
SevenEleven,嘉義市,西區,923020,嘉賓,嘉義市西區新西里垂楊路611號
SevenEleven,嘉義市,西區,137786,嘉德,嘉義市西區八德路73號
SevenEleven,嘉義市,西區,215563,嘉賢,嘉義市西區光路里世賢路四段120號1樓
SevenEleven,嘉義市,西區,195531,嘉驛,嘉義市西區書院里中山路534號1樓
SevenEleven,台南市,新營區,116826,太子宮,台南市新營區太北里太子宮142-34號
SevenEleven,台南市,新營區,910323,好萊富,台南市新營區南紙里太子路191號
SevenEleven,台南市,新營區,970255,欣奇,台南市新營區新東里東興路236號
SevenEleven,台南市,新營區,113931,新北,台南市新營區民治路228號1樓
SevenEleven,台南市,新營區,992152,新高,台南市新營區福安里復興路762號
SevenEleven,台南市,新營區,111821,新國,台南市新營區大宏里民治東路1號1樓2樓
SevenEleven,台南市,新營區,885115,新進,台南市新營區中正路33之14號15號
SevenEleven,台南市,新營區,142537,新圓,台南市新營區忠政里中正路2鄰121號
SevenEleven,台南市,新營區,954448,新新復,台南市新營區新進路二段466號
SevenEleven,台南市,新營區,990271,新裕新,台南市新營區新進路二段90號1樓
SevenEleven,台南市,新營區,870272,新銀,台南市新營區中山路140號
SevenEleven,台南市,新營區,941419,新憲,台南市新營區埤寮里中正路530號
SevenEleven,台南市,新營區,211572,新營,台南市新營區復興路642號
SevenEleven,台南市,新營區,214191,新醫,台南市新營區民權里民權路96號96-1號1樓
SevenEleven,台南市,安南區,167569,九份子,台南市安南區國安里九份子大道6號1樓
SevenEleven,台南市,安南區,160052,加吉吉,台南市安南區新順里培安路155號
SevenEleven,台南市,安南區,194996,台江,台南市安南區安中路二段140號1樓
SevenEleven,台南市,安南區,912400,本安,台南市安南區淵東里安中路三段360號1樓
SevenEleven,台南市,安南區,883898,本原,台南市安南區海佃路四段2號
SevenEleven,台南市,安南區,944577,本興,台南市安南區公學路四段180號
SevenEleven,台南市,安南區,845597,安中,台南市安南區安中路一段711號
SevenEleven,台南市,安南區,121035,安北,台南市安南區安中路一段546號552號
SevenEleven,台南市,安南區,970819,安立,台南市安南區安中路四段150號
SevenEleven,台南市,安南區,179986,安同,台南市安南區同安路235號
SevenEleven,台南市,安南區,966290,安安,台南市安南區安明路四段260-70號
SevenEleven,台南市,安南區,208543,安西,台南市安南區安中路一段136號
SevenEleven,台南市,安南區,932714,安佃,台南市安南區海佃路四段548號
SevenEleven,台南市,安南區,188164,安昌,台南市安南區塭南里安昌街101號
SevenEleven,台南市,安南區,199348,安東,台南市安南區安和路一段308號1樓
SevenEleven,台南市,安南區,239938,安南,台南市安南區安和路四段520號
SevenEleven,台南市,安南區,151243,安傑,台南市安南區頂安里北安路二段480號1樓
SevenEleven,台南市,安南區,912097,安富,台南市安南區安富街343號
SevenEleven,台南市,安南區,923868,安新,台南市安南區長溪路三段399號1樓
SevenEleven,台南市,安南區,174567,安學,台南市安南區南興里12鄰公學路五段685號一樓
SevenEleven,台南市,安南區,194321,安醫,台南市安南區州南里12鄰長和路二段66號B1
SevenEleven,台南市,安南區,780827,和順,台南市安南區安和路五段166號
SevenEleven,台南市,安南區,192819,和慶,台南市安南區安中路一段701巷33.35號
SevenEleven,台南市,安南區,997504,府安,台南市安南區溪東里北安路二段59號61號
SevenEleven,台南市,安南區,940254,怡安,台南市安南區安和路二段27號之2
SevenEleven,台南市,安南區,210340,明安,台南市安南區工業二路166號
SevenEleven,台南市,安南區,199050,長和,台南市安南區長和一街39號
SevenEleven,台南市,安南區,965057,長溪,台南市安南區安慶里長溪路一段307號
SevenEleven,台南市,安南區,909529,城中,台南市安南區安中路六段599號601號
SevenEleven,台南市,安南區,943002,科工,台南市安南區鹽田里鹽田路2號
SevenEleven,台南市,安南區,241012,國銨,台南市安南區國安街111號113號
SevenEleven,台南市,安南區,138251,淵中,台南市安南區安中路三段435號437號
SevenEleven,台南市,安南區,965105,淵安,台南市安南區海佃路三段163號
SevenEleven,台南市,安南區,911256,祥安,台南市安南區大安街58.60.62.64號1樓
SevenEleven,台南市,安南區,921518,逢安,台南市安南區海西里海中街73號
SevenEleven,台南市,安南區,188474,富里,台南市安南區安富里府安路五段154號155號156號
SevenEleven,台南市,安南區,969015,新同安,台南市安南區理想里海佃路二段432號
SevenEleven,台南市,安南區,980126,新安順,台南市安南區安和路三段55-1號57號1樓
SevenEleven,台南市,安南區,146953,新海佃,台南市安南區海佃路一段239號一樓
SevenEleven,台南市,安南區,988223,新郡安,台南市安南區溪北里安和路一段105號1樓
SevenEleven,台南市,安南區,195243,聖安,台南市安南區安中路六段850號1樓
SevenEleven,台南市,安南區,187219,鳳凰,台南市安南區北安路二段122號
SevenEleven,台南市,安南區,212405,學東,台南市安南區公學路六段679號1樓
SevenEleven,台南市,安南區,217101,環安,台南市安南區長和路二段12巷272號
SevenEleven,台南市,安南區,883256,總安,台南市安南區安和路四段9號
SevenEleven,台南市,安南區,155234,總頭寮,台南市安南區長溪路二段416號
SevenEleven,台南市,安南區,198253,闔平,台南市安南區府安路五段98巷56弄33號
SevenEleven,台南市,安平區,195298,天期,台南市安平區國平路198號1樓
SevenEleven,台南市,安平區,138066,文五,台南市安平區國平里文平路217號
SevenEleven,台南市,安平區,149550,永華東,台南市安平區永華路二段210號
SevenEleven,台南市,安平區,930796,同發,台南市安平區安北路170-3號1樓
SevenEleven,台南市,安平區,140519,安平,台南市安平區安平路99號
SevenEleven,台南市,安平區,167983,安期,台南市安平區慶平路60號62號
SevenEleven,台南市,安平區,199577,安運,台南市安平區平安里華平路742號1樓
SevenEleven,台南市,安平區,199533,府城,台南市安平區永華路二段532號
SevenEleven,台南市,安平區,165127,怡平,台南市安平區文平路462號1樓
SevenEleven,台南市,安平區,188810,建平,台南市安平區建平七街689號
SevenEleven,台南市,安平區,122500,昜昇,台南市安平區安北路12-1號1樓
SevenEleven,台南市,安平區,187253,郡豐,台南市安平區郡平路307號
SevenEleven,台南市,安平區,934732,國平,台南市安平區平通里國平路381號
SevenEleven,台南市,安平區,160351,康平,台南市安平區健康三街81號
SevenEleven,台南市,安平區,143389,期建,台南市安平區文平里建平路277號
SevenEleven,台南市,安平區,968104,華平,台南市安平區健康路三段242號
SevenEleven,台南市,安平區,123019,慶平,台南市安平區慶平路235號1樓
SevenEleven,台南市,安平區,978558,慶國,台南市安平區慶平路531號
SevenEleven,台南市,安平區,981602,豐平,台南市安平區平豐路430號1樓
SevenEleven,台南市,永康區,990499,三村,台南市永康區鹽行里仁愛街68號70號1樓
SevenEleven,台南市,永康區,874399,大橋,台南市永康區大橋里中華路747號
SevenEleven,台南市,永康區,171214,大灣,台南市永康區大灣路951號
SevenEleven,台南市,永康區,199119,工館,台南市永康區崑大路195號
SevenEleven,台南市,永康區,144131,五王,台南市永康區中華二路146號1樓
SevenEleven,台南市,永康區,180621,仁發,台南市永康區東橋里東橋六街61號
SevenEleven,台南市,永康區,943208,仁灣,台南市永康區大仁街11巷1號
SevenEleven,台南市,永康區,890324,文炳,台南市永康區南台街1號
SevenEleven,台南市,永康區,198552,台南蔡,台南市永康區中正南路628號
SevenEleven,台南市,永康區,136015,正新,台南市永康區甲頂里大武街33號
SevenEleven,台南市,永康區,121769,永一,台南市永康區正強街221號1樓
SevenEleven,台南市,永康區,922821,永大春,台南市永康區中山北路431號
SevenEleven,台南市,永康區,903392,永正,台南市永康區永康里中山南路537號
SevenEleven,台南市,永康區,153777,永玉,台南市永康區龍潭里永明街175號
SevenEleven,台南市,永康區,131630,永科,台南市永康區新樹里3鄰中山北路634巷7號
SevenEleven,台南市,永康區,210317,永高,台南市永康區鹽興里中正北路185號
SevenEleven,台南市,永康區,240994,永強,台南市永康區埔園里中正路102號
SevenEleven,台南市,永康區,186216,永勝,台南市永康區六合里中華二路320號1樓
SevenEleven,台南市,永康區,893792,永復,台南市永康區復華里復華一街2號
SevenEleven,台南市,永康區,967570,永愛,台南市永康區北灣里文賢街80-1號
SevenEleven,台南市,永康區,946012,永新,台南市永康區中正北路122號
SevenEleven,台南市,永康區,950620,永嘉,台南市永康區二王路139號
SevenEleven,台南市,永康區,211712,永燕,台南市永康區中山南路518號
SevenEleven,台南市,永康區,229285,永臻,台南市永康區中山東路59號
SevenEleven,台南市,永康區,143312,永龍,台南市永康區埔園里中山路398號
SevenEleven,台南市,永康區,871596,玉山,台南市永康區永明街97號
SevenEleven,台南市,永康區,154998,白金,台南市永康區復國一路357號
SevenEleven,台南市,永康區,167916,伍鈺,台南市永康區永華路406號408號
SevenEleven,台南市,永康區,169875,好巧,台南市永康區安康里中華西街152號
SevenEleven,台南市,永康區,144197,安興,台南市永康區北灣里20鄰北興路51號
SevenEleven,台南市,永康區,121688,西勢,台南市永康區西勢里富強路一段304號
SevenEleven,台南市,永康區,182546,辰佳,台南市永康區永大路二段11號
SevenEleven,台南市,永康區,240097,奇蹟,台南市永康區永大路三段299號
SevenEleven,台南市,永康區,895721,尚頂,台南市永康區中正南路314號
SevenEleven,台南市,永康區,164766,忠勇,台南市永康區成功里小東路4鄰637號1樓
SevenEleven,台南市,永康區,941062,東江,台南市永康區尚頂里23鄰南台街43號1樓
SevenEleven,台南市,永康區,131113,東橋,台南市永康區東橋一路28號
SevenEleven,台南市,永康區,164700,信雄,台南市永康區南台街1號
SevenEleven,台南市,永康區,166957,南台,台南市永康區南台街1號1樓
SevenEleven,台南市,永康區,138022,南科大,台南市永康區中正路529號
SevenEleven,台南市,永康區,180425,南應大,台南市永康區鹽行里中正七街27.29號1樓
SevenEleven,台南市,永康區,146252,南瀛,台南市永康區鹽行里中正路299號
SevenEleven,台南市,永康區,928829,埔園,台南市永康區中山路90號
SevenEleven,台南市,永康區,910976,庭園,台南市永康區埔園里龍國街77號
SevenEleven,台南市,永康區,166407,時尚,台南市永康區鹽洲里仁愛街19號21號1樓
SevenEleven,台南市,永康區,967673,桂田,台南市永康區鹽行里新行街251號一樓
SevenEleven,台南市,永康區,199511,崑教,台南市永康區崑大路195號
SevenEleven,台南市,永康區,142308,康永,台南市永康區永康里永平街120號
SevenEleven,台南市,永康區,167891,康西,台南市永康區永大路二段440號
SevenEleven,台南市,永康區,179805,康橋,台南市永康區中山南路12-5號
SevenEleven,台南市,永康區,213796,康興,台南市永康區中華路196號1樓
SevenEleven,台南市,永康區,952280,創意,台南市永康區鹽行里中正二街268號
SevenEleven,台南市,永康區,155164,復康,台南市永康區二王里忠孝路429巷15弄6號
SevenEleven,台南市,永康區,149044,華東,台南市永康區中華路472號
SevenEleven,台南市,永康區,212298,華勇,台南市永康區華興街122號1、2樓
SevenEleven,台南市,永康區,197618,華康,台南市永康區中華路10巷2號1樓、中華路8-7號1樓
SevenEleven,台南市,永康區,902159,詠文,台南市永康區網寮里6鄰永二街202號
SevenEleven,台南市,永康區,922670,詠信,台南市永康區復華七街68號
SevenEleven,台南市,永康區,111360,感恩,台南市永康區烏竹里自強路825-1號
SevenEleven,台南市,永康區,186858,新奇美,台南市永康區甲頂路18.20號一樓
SevenEleven,台南市,永康區,148487,新東灣,台南市永康區民族路186號188號1樓
SevenEleven,台南市,永康區,132390,新家專,台南市永康區鹽行里中正路12鄰545號1樓
SevenEleven,台南市,永康區,162014,新康華,台南市永康區大橋二街38號
SevenEleven,台南市,永康區,951483,雋鈺,台南市永康區西灣里永華路157號
SevenEleven,台南市,永康區,892179,鈺華,台南市永康區崑南里37鄰大仁街220號
SevenEleven,台南市,永康區,970174,鈺廣,台南市永康區大灣里民族路409號一樓
SevenEleven,台南市,永康區,905343,精工,台南市永康區中正北路735號
SevenEleven,台南市,永康區,141914,蔦松,台南市永康區中正北路431號433號
SevenEleven,台南市,永康區,207263,橋富,台南市永康區大橋二街130、132號
SevenEleven,台南市,永康區,216843,橋鈺,台南市永康區東橋七路369號1樓
SevenEleven,台南市,永康區,151494,臻品,台南市永康區三合里中山東路117號119號1樓
SevenEleven,台南市,永康區,143884,臻鈺,台南市永康區勝利里18鄰勝學路226號
SevenEleven,台南市,永康區,167835,興灣,台南市永康區南灣里大灣東路63號1樓
SevenEleven,台南市,永康區,206868,龍橋,台南市永康區烏竹里7鄰龍橋街406號
SevenEleven,台南市,永康區,993351,雙永,台南市永康區永大一路60號1樓
SevenEleven,台南市,永康區,198219,雙鈺,台南市永康區永華路399號1樓
SevenEleven,台南市,永康區,997995,瓏埔,台南市永康區龍埔街108號
SevenEleven,台南市,永康區,931386,鹽行,台南市永康區鹽洲里鹽洲二街83號
SevenEleven,台南市,永康區,966991,鹽信,台南市永康區正南一街148號
SevenEleven,台南市,永康區,210568,鑫永康,台南市永康區中華路617-1號
SevenEleven,台南市,永康區,200284,鑫歐洲,台南市永康區埔園街339號
SevenEleven,台南市,永康區,116181,灣中,台南市永康區大灣路62號
SevenEleven,台南市,北區,185305,大欣,台南市北區和緯路五段76號
SevenEleven,台南市,北區,165149,小北,台南市北區西門路四段455號
SevenEleven,台南市,北區,177371,丹比,台南市北區六甲里西門路四段332號
SevenEleven,台南市,北區,855055,公平,台南市北區公園路694號
SevenEleven,台南市,北區,822169,公園,台南市北區公園路1072-1號2號3號
SevenEleven,台南市,北區,180757,文成,台南市北區文元里文成路775號
SevenEleven,台南市,北區,174110,文賢,台南市北區文賢路1116號
SevenEleven,台南市,北區,184667,北安,台南市北區公園路599-11號
SevenEleven,台南市,北區,123112,北育,台南市北區成德里北安路一段189號
SevenEleven,台南市,北區,193568,北園,"台南市北區北園街6號之6, 1、2樓"
SevenEleven,台南市,北區,860688,立人,台南市北區和順里西門路三段81號
SevenEleven,台南市,北區,180872,成大,台南市北區勝利路138號B1樓
SevenEleven,台南市,北區,132910,成醫,台南市北區小東路35號(成大醫院門診一樓)
SevenEleven,台南市,北區,217134,西門,台南市北區西門路四段132號
SevenEleven,台南市,北區,137122,育德,台南市北區民德路87號
SevenEleven,台南市,北區,163785,和緯,台南市北區成功里和緯路二段252號
SevenEleven,台南市,北區,117520,東都,台南市北區成功路140號
SevenEleven,台南市,北區,120386,東森,台南市北區林森路三段76號78號
SevenEleven,台南市,北區,210144,長源,台南市北區長榮路四段181號
SevenEleven,台南市,北區,229447,青青,台南市北區和緯路五段278號1樓
SevenEleven,台南市,北區,153973,修齊,台南市北區成功路54號
SevenEleven,台南市,北區,180458,海裕,台南市北區雙安里海安路三段219巷5號1樓
SevenEleven,台南市,北區,953191,常勝,台南市北區長榮里長勝路1號
SevenEleven,台南市,北區,181495,康健,台南市北區北門路三段49號
SevenEleven,台南市,北區,944278,康榮,台南市北區實踐里北門路三段2號
SevenEleven,台南市,北區,962863,湖美,台南市北區大豐里27鄰中華北路一段143號
SevenEleven,台南市,北區,138387,華園,台南市北區北門里公園南路71號
SevenEleven,台南市,北區,215231,新大港,台南市北區大和里大港街140號1樓2樓
SevenEleven,台南市,北區,990042,新海成,台南市北區海安路三段2號1樓
SevenEleven,台南市,北區,871747,聖賢,台南市北區大豐里文賢路315號
SevenEleven,台南市,北區,943714,道成,台南市北區北門路二段500號
SevenEleven,台南市,北區,227717,煒達,台南市北區育德路491號1.2樓
SevenEleven,台南市,北區,130671,鈺勝,台南市北區小東路307巷75號77號1樓
SevenEleven,台南市,北區,153814,德緯,台南市北區成德里育德二路20鄰308號
SevenEleven,台南市,北區,116734,鄭子寮,台南市北區成德里38鄰北成路442號
SevenEleven,台南市,北區,143873,龍成,台南市北區成功路2號
SevenEleven,台南市,北區,935735,豐盛,台南市北區勝利路192號194號
SevenEleven,台南市,北區,982443,寶園,台南市北區元寶里北園街78號78-1號78-2號78-3號1樓
SevenEleven,台南市,白河區,165699,仙草埔,台南市白河區仙草里仙草6之30號
SevenEleven,台南市,白河區,114532,白河,台南市白河區永安里17鄰國泰路101號
SevenEleven,台南市,白河區,181598,東楨,台南市白河區永安里新興路507號一樓
SevenEleven,台南市,白河區,188887,荷韻,台南市白河區河東里9鄰冀萁湖122-35號
SevenEleven,台南市,白河區,122588,新蓮鄉,台南市白河區永安里大德街150號1樓
SevenEleven,台南市,白河區,944555,鈺善,台南市白河區昇安里1鄰三間厝2-56號
SevenEleven,台南市,中西區,885997,千福,台南市中西區大涼里中華西路二段36號
SevenEleven,台南市,中西區,139335,大五,台南市中西區法華里大同路一段218號220號
SevenEleven,台南市,中西區,149273,大府,台南市中西區府前路二段115號1樓2樓
SevenEleven,台南市,中西區,886325,友愛,台南市中西區友愛街197之199號
SevenEleven,台南市,中西區,127022,天公,台南市中西區忠義路二段109號
SevenEleven,台南市,中西區,123156,水仙宮,台南市中西區水仙里民權路三段87號1樓
SevenEleven,台南市,中西區,189019,永福,台南市中西區永福路二段65號1樓
SevenEleven,台南市,中西區,210074,光賢,台南市中西區中華西路二段600號600-1號1.2樓
SevenEleven,台南市,中西區,165677,赤崁,台南市中西區民族路二段331號
SevenEleven,台南市,中西區,130280,和善,台南市中西區藥王里民族路三段6鄰277號1樓
SevenEleven,台南市,中西區,173564,府醫,台南市中西區赤崁里中山路125號
SevenEleven,台南市,中西區,171708,明珠,台南市中西區公正里民族路二段53號
SevenEleven,台南市,中西區,842060,武聖,台南市中西區武聖路47號49號
SevenEleven,台南市,中西區,936484,武德,台南市中西區青年路134號
SevenEleven,台南市,中西區,136598,南門城,台南市中西區南門路229號1樓
